id_code,experiment,plate,well,sirna,group
HEPG2-01_2_K16,HEPG2-01,2,K16,1035,2
HEPG2-01_2_K17,HEPG2-01,2,K17,701,2
HEPG2-01_2_K18,HEPG2-01,2,K18,461,2
HEPG2-01_2_K19,HEPG2-01,2,K19,245,2
HEPG2-01_2_K20,HEPG2-01,2,K20,697,2
HEPG2-01_2_K21,HEPG2-01,2,K21,580,2
HEPG2-01_2_K22,HEPG2-01,2,K22,1088,2
HEPG2-01_2_K23,HEPG2-01,2,K23,659,2
HEPG2-01_2_L02,HEPG2-01,2,L02,915,2
HEPG2-01_2_L03,HEPG2-01,2,L03,132,2
HEPG2-01_2_L04,HEPG2-01,2,L04,383,2
HEPG2-01_2_L05,HEPG2-01,2,L05,454,2
HEPG2-01_2_L06,HEPG2-01,2,L06,93,2
HEPG2-01_2_L07,HEPG2-01,2,L07,447,2
HEPG2-01_2_L08,HEPG2-01,2,L08,78,2
HEPG2-01_2_L09,HEPG2-01,2,L09,776,2
HEPG2-01_2_L10,HEPG2-01,2,L10,233,2
HEPG2-01_2_L11,HEPG2-01,2,L11,434,2
HEPG2-01_2_L12,HEPG2-01,2,L12,721,2
HEPG2-01_2_L13,HEPG2-01,2,L13,57,2
HEPG2-01_2_L14,HEPG2-01,2,L14,542,2
HEPG2-01_2_L15,HEPG2-01,2,L15,1083,2
HEPG2-01_2_L16,HEPG2-01,2,L16,334,2
HEPG2-01_2_L17,HEPG2-01,2,L17,1092,2
HEPG2-01_2_L18,HEPG2-01,2,L18,1030,2
HEPG2-01_2_L19,HEPG2-01,2,L19,407,2
HEPG2-01_2_L20,HEPG2-01,2,L20,615,2
HEPG2-01_2_L21,HEPG2-01,2,L21,879,2
HEPG2-01_2_L22,HEPG2-01,2,L22,913,2
HEPG2-01_2_L23,HEPG2-01,2,L23,421,2
HEPG2-01_2_M02,HEPG2-01,2,M02,20,2
HEPG2-01_2_M04,HEPG2-01,2,M04,225,2
HEPG2-01_2_M05,HEPG2-01,2,M05,269,2
HEPG2-01_2_M06,HEPG2-01,2,M06,27,2
HEPG2-01_2_M08,HEPG2-01,2,M08,535,2
HEPG2-01_2_M09,HEPG2-01,2,M09,390,2
HEPG2-01_2_M10,HEPG2-01,2,M10,682,2
HEPG2-01_2_M12,HEPG2-01,2,M12,902,2
HEPG2-01_2_M13,HEPG2-01,2,M13,946,2
HEPG2-01_2_M14,HEPG2-01,2,M14,685,2
HEPG2-01_2_M16,HEPG2-01,2,M16,1058,2
HEPG2-01_2_M17,HEPG2-01,2,M17,669,2
HEPG2-01_2_M18,HEPG2-01,2,M18,64,2
HEPG2-01_2_M20,HEPG2-01,2,M20,779,2
HEPG2-01_2_M21,HEPG2-01,2,M21,837,2
HEPG2-01_2_M23,HEPG2-01,2,M23,452,2
HEPG2-01_2_N02,HEPG2-01,2,N02,44,2
HEPG2-01_2_N03,HEPG2-01,2,N03,732,2
HEPG2-01_2_N04,HEPG2-01,2,N04,898,2
HEPG2-01_2_N05,HEPG2-01,2,N05,61,2
HEPG2-01_2_N06,HEPG2-01,2,N06,788,2
HEPG2-01_2_N07,HEPG2-01,2,N07,52,2
HEPG2-01_2_N08,HEPG2-01,2,N08,1047,2
HEPG2-01_2_N09,HEPG2-01,2,N09,1090,2
HEPG2-01_2_N10,HEPG2-01,2,N10,412,2
HEPG2-01_2_N11,HEPG2-01,2,N11,429,2
HEPG2-01_2_N12,HEPG2-01,2,N12,47,2
HEPG2-01_2_N13,HEPG2-01,2,N13,1003,2
HEPG2-01_2_N14,HEPG2-01,2,N14,1016,2
HEPG2-01_2_N15,HEPG2-01,2,N15,257,2
HEPG2-01_2_N16,HEPG2-01,2,N16,569,2
HEPG2-01_2_N17,HEPG2-01,2,N17,867,2
HEPG2-01_2_N18,HEPG2-01,2,N18,874,2
HEPG2-01_2_N19,HEPG2-01,2,N19,317,2
HEPG2-01_2_N20,HEPG2-01,2,N20,178,2
HEPG2-01_2_N21,HEPG2-01,2,N21,642,2
HEPG2-01_2_N22,HEPG2-01,2,N22,813,2
HEPG2-01_2_N23,HEPG2-01,2,N23,726,2
HEPG2-01_2_O02,HEPG2-01,2,O02,175,2
HEPG2-01_2_O03,HEPG2-01,2,O03,216,2
HEPG2-01_2_O04,HEPG2-01,2,O04,1063,2
HEPG2-01_2_O05,HEPG2-01,2,O05,182,2
HEPG2-01_2_O06,HEPG2-01,2,O06,562,2
HEPG2-01_2_O07,HEPG2-01,2,O07,511,2
HEPG2-01_2_O08,HEPG2-01,2,O08,376,2
HEPG2-01_2_O09,HEPG2-01,2,O09,865,2
HEPG2-01_2_O10,HEPG2-01,2,O10,830,2
HEPG2-01_2_O11,HEPG2-01,2,O11,654,2
HEPG2-01_2_O12,HEPG2-01,2,O12,329,2
HEPG2-01_2_O13,HEPG2-01,2,O13,753,2
HEPG2-01_2_O14,HEPG2-01,2,O14,7,2
HEPG2-01_2_O15,HEPG2-01,2,O15,1049,2
HEPG2-01_2_O16,HEPG2-01,2,O16,83,2
HEPG2-01_2_O17,HEPG2-01,2,O17,662,2
HEPG2-01_2_O18,HEPG2-01,2,O18,988,2
HEPG2-01_2_O19,HEPG2-01,2,O19,544,2
HEPG2-01_2_O20,HEPG2-01,2,O20,357,2
HEPG2-01_2_O21,HEPG2-01,2,O21,967,2
HEPG2-01_2_O22,HEPG2-01,2,O22,790,2
HEPG2-01_2_O23,HEPG2-01,2,O23,1024,2
HEPG2-01_3_B03,HEPG2-01,3,B03,39,3
HEPG2-01_3_B04,HEPG2-01,3,B04,716,3
HEPG2-01_3_B05,HEPG2-01,3,B05,449,3
HEPG2-01_3_B06,HEPG2-01,3,B06,595,3
HEPG2-01_3_B07,HEPG2-01,3,B07,617,3
HEPG2-01_3_B08,HEPG2-01,3,B08,62,3
HEPG2-01_3_B09,HEPG2-01,3,B09,551,3
HEPG2-01_3_B10,HEPG2-01,3,B10,311,3
HEPG2-01_3_B11,HEPG2-01,3,B11,664,3
HEPG2-01_3_B12,HEPG2-01,3,B12,1093,3
HEPG2-01_3_B13,HEPG2-01,3,B13,422,3
HEPG2-01_3_B14,HEPG2-01,3,B14,886,3
HEPG2-01_3_B15,HEPG2-01,3,B15,463,3
HEPG2-01_3_B16,HEPG2-01,3,B16,443,3
HEPG2-01_3_B17,HEPG2-01,3,B17,554,3
HEPG2-01_3_B18,HEPG2-01,3,B18,435,3
HEPG2-01_3_B19,HEPG2-01,3,B19,401,3
HEPG2-01_3_B20,HEPG2-01,3,B20,368,3
HEPG2-01_3_B21,HEPG2-01,3,B21,933,3
HEPG2-01_3_B22,HEPG2-01,3,B22,186,3
HEPG2-01_3_B23,HEPG2-01,3,B23,163,3
HEPG2-01_3_C02,HEPG2-01,3,C02,866,3
HEPG2-01_3_C04,HEPG2-01,3,C04,679,3
HEPG2-01_3_C05,HEPG2-01,3,C05,807,3
HEPG2-01_3_C06,HEPG2-01,3,C06,365,3
HEPG2-01_3_C08,HEPG2-01,3,C08,989,3
HEPG2-01_3_C09,HEPG2-01,3,C09,394,3
HEPG2-01_3_C10,HEPG2-01,3,C10,942,3
HEPG2-01_3_C12,HEPG2-01,3,C12,901,3
HEPG2-01_3_C13,HEPG2-01,3,C13,127,3
HEPG2-01_3_C14,HEPG2-01,3,C14,583,3
HEPG2-01_3_C16,HEPG2-01,3,C16,49,3
HEPG2-01_3_C17,HEPG2-01,3,C17,516,3
HEPG2-01_3_C18,HEPG2-01,3,C18,546,3
HEPG2-01_3_C20,HEPG2-01,3,C20,485,3
HEPG2-01_3_C21,HEPG2-01,3,C21,51,3
HEPG2-01_3_C23,HEPG2-01,3,C23,310,3
HEPG2-01_3_D02,HEPG2-01,3,D02,777,3
HEPG2-01_3_D03,HEPG2-01,3,D03,530,3
HEPG2-01_3_D04,HEPG2-01,3,D04,377,3
HEPG2-01_3_D05,HEPG2-01,3,D05,338,3
HEPG2-01_3_D06,HEPG2-01,3,D06,515,3
HEPG2-01_3_D07,HEPG2-01,3,D07,375,3
HEPG2-01_3_D08,HEPG2-01,3,D08,382,3
HEPG2-01_3_D09,HEPG2-01,3,D09,593,3
HEPG2-01_3_D10,HEPG2-01,3,D10,690,3
HEPG2-01_3_D11,HEPG2-01,3,D11,665,3
HEPG2-01_3_D12,HEPG2-01,3,D12,815,3
HEPG2-01_3_D13,HEPG2-01,3,D13,115,3
HEPG2-01_3_D14,HEPG2-01,3,D14,1012,3
HEPG2-01_3_D15,HEPG2-01,3,D15,755,3
HEPG2-01_3_D16,HEPG2-01,3,D16,1086,3
HEPG2-01_3_D17,HEPG2-01,3,D17,267,3
HEPG2-01_3_D18,HEPG2-01,3,D18,183,3
HEPG2-01_3_D19,HEPG2-01,3,D19,174,3
HEPG2-01_3_D20,HEPG2-01,3,D20,1014,3
HEPG2-01_3_D21,HEPG2-01,3,D21,510,3
HEPG2-01_3_D22,HEPG2-01,3,D22,1074,3
HEPG2-01_3_D23,HEPG2-01,3,D23,768,3
HEPG2-01_3_E02,HEPG2-01,3,E02,168,3
HEPG2-01_3_E03,HEPG2-01,3,E03,599,3
HEPG2-01_3_E04,HEPG2-01,3,E04,494,3
HEPG2-01_3_E05,HEPG2-01,3,E05,300,3
HEPG2-01_3_E06,HEPG2-01,3,E06,250,3
HEPG2-01_3_E07,HEPG2-01,3,E07,691,3
HEPG2-01_3_E08,HEPG2-01,3,E08,545,3
HEPG2-01_3_E09,HEPG2-01,3,E09,719,3
HEPG2-01_3_E10,HEPG2-01,3,E10,977,3
HEPG2-01_3_E11,HEPG2-01,3,E11,29,3
HEPG2-01_3_E12,HEPG2-01,3,E12,520,3
HEPG2-01_3_E13,HEPG2-01,3,E13,608,3
HEPG2-01_3_E14,HEPG2-01,3,E14,142,3
HEPG2-01_3_E15,HEPG2-01,3,E15,564,3
HEPG2-01_3_E16,HEPG2-01,3,E16,707,3
HEPG2-01_3_E17,HEPG2-01,3,E17,197,3
HEPG2-01_3_E18,HEPG2-01,3,E18,198,3
HEPG2-01_3_E19,HEPG2-01,3,E19,369,3
HEPG2-01_3_E20,HEPG2-01,3,E20,512,3
HEPG2-01_3_E21,HEPG2-01,3,E21,802,3
HEPG2-01_3_E22,HEPG2-01,3,E22,248,3
HEPG2-01_3_E23,HEPG2-01,3,E23,774,3
HEPG2-01_3_F02,HEPG2-01,3,F02,819,3
HEPG2-01_3_F04,HEPG2-01,3,F04,863,3
HEPG2-01_3_F05,HEPG2-01,3,F05,438,3
HEPG2-01_3_F06,HEPG2-01,3,F06,648,3
HEPG2-01_3_F08,HEPG2-01,3,F08,271,3
HEPG2-01_3_F09,HEPG2-01,3,F09,999,3
HEPG2-01_3_F10,HEPG2-01,3,F10,632,3
HEPG2-01_3_F12,HEPG2-01,3,F12,405,3
HEPG2-01_3_F13,HEPG2-01,3,F13,818,3
HEPG2-01_3_F14,HEPG2-01,3,F14,686,3
HEPG2-01_3_F16,HEPG2-01,3,F16,145,3
HEPG2-01_3_F17,HEPG2-01,3,F17,864,3
HEPG2-01_3_F18,HEPG2-01,3,F18,53,3
HEPG2-01_3_F20,HEPG2-01,3,F20,861,3
HEPG2-01_3_F21,HEPG2-01,3,F21,1051,3
HEPG2-01_3_F23,HEPG2-01,3,F23,821,3
HEPG2-01_3_G02,HEPG2-01,3,G02,173,3
HEPG2-01_3_G03,HEPG2-01,3,G03,796,3
HEPG2-01_3_G04,HEPG2-01,3,G04,185,3
HEPG2-01_3_G05,HEPG2-01,3,G05,869,3
HEPG2-01_3_G06,HEPG2-01,3,G06,1000,3
HEPG2-01_3_G07,HEPG2-01,3,G07,995,3
HEPG2-01_3_G08,HEPG2-01,3,G08,167,3
HEPG2-01_3_G09,HEPG2-01,3,G09,895,3
HEPG2-01_3_G10,HEPG2-01,3,G10,590,3
HEPG2-01_3_G11,HEPG2-01,3,G11,380,3
HEPG2-01_3_G12,HEPG2-01,3,G12,820,3
HEPG2-01_3_G13,HEPG2-01,3,G13,727,3
HEPG2-01_3_G14,HEPG2-01,3,G14,625,3
HEPG2-01_3_G15,HEPG2-01,3,G15,644,3
HEPG2-01_3_G16,HEPG2-01,3,G16,633,3
HEPG2-01_3_G17,HEPG2-01,3,G17,943,3
HEPG2-01_3_G18,HEPG2-01,3,G18,480,3
HEPG2-01_3_G19,HEPG2-01,3,G19,387,3
HEPG2-01_3_G20,HEPG2-01,3,G20,816,3
HEPG2-01_3_G21,HEPG2-01,3,G21,215,3
HEPG2-01_3_G22,HEPG2-01,3,G22,1068,3
HEPG2-01_3_G23,HEPG2-01,3,G23,955,3
HEPG2-01_3_H02,HEPG2-01,3,H02,636,3
HEPG2-01_3_H04,HEPG2-01,3,H04,90,3
HEPG2-01_3_H05,HEPG2-01,3,H05,190,3
HEPG2-01_3_H06,HEPG2-01,3,H06,171,3
HEPG2-01_3_H08,HEPG2-01,3,H08,121,3
HEPG2-01_3_H09,HEPG2-01,3,H09,678,3
HEPG2-01_3_H10,HEPG2-01,3,H10,477,3
HEPG2-01_3_H12,HEPG2-01,3,H12,860,3
HEPG2-01_3_H13,HEPG2-01,3,H13,637,3
HEPG2-01_3_H14,HEPG2-01,3,H14,936,3
HEPG2-01_3_H16,HEPG2-01,3,H16,586,3
HEPG2-01_3_H17,HEPG2-01,3,H17,805,3
HEPG2-01_3_H18,HEPG2-01,3,H18,671,3
HEPG2-01_3_H20,HEPG2-01,3,H20,627,3
HEPG2-01_3_H21,HEPG2-01,3,H21,184,3
HEPG2-01_3_H23,HEPG2-01,3,H23,135,3
HEPG2-01_3_I02,HEPG2-01,3,I02,848,3
HEPG2-01_3_I03,HEPG2-01,3,I03,808,3
HEPG2-01_3_I04,HEPG2-01,3,I04,337,3
HEPG2-01_3_I05,HEPG2-01,3,I05,908,3
HEPG2-01_3_I06,HEPG2-01,3,I06,291,3
HEPG2-01_3_I07,HEPG2-01,3,I07,616,3
HEPG2-01_3_I08,HEPG2-01,3,I08,4,3
HEPG2-01_3_I09,HEPG2-01,3,I09,125,3
HEPG2-01_3_I10,HEPG2-01,3,I10,672,3
HEPG2-01_3_I11,HEPG2-01,3,I11,491,3
HEPG2-01_3_I12,HEPG2-01,3,I12,940,3
HEPG2-01_3_I13,HEPG2-01,3,I13,244,3
HEPG2-01_3_I14,HEPG2-01,3,I14,326,3
HEPG2-01_3_I15,HEPG2-01,3,I15,402,3
HEPG2-01_3_I16,HEPG2-01,3,I16,1071,3
HEPG2-01_3_I17,HEPG2-01,3,I17,114,3
HEPG2-01_3_I18,HEPG2-01,3,I18,963,3
HEPG2-01_3_I19,HEPG2-01,3,I19,448,3
HEPG2-01_3_I20,HEPG2-01,3,I20,252,3
HEPG2-01_3_I21,HEPG2-01,3,I21,265,3
HEPG2-01_3_I22,HEPG2-01,3,I22,504,3
HEPG2-01_3_I23,HEPG2-01,3,I23,490,3
HEPG2-01_3_J02,HEPG2-01,3,J02,1087,3
HEPG2-01_3_J04,HEPG2-01,3,J04,1059,3
HEPG2-01_3_J05,HEPG2-01,3,J05,347,3
HEPG2-01_3_J06,HEPG2-01,3,J06,214,3
HEPG2-01_3_J08,HEPG2-01,3,J08,84,3
HEPG2-01_3_J09,HEPG2-01,3,J09,1029,3
HEPG2-01_3_J10,HEPG2-01,3,J10,658,3
HEPG2-01_3_J12,HEPG2-01,3,J12,873,3
HEPG2-01_3_J13,HEPG2-01,3,J13,603,3
HEPG2-01_3_J14,HEPG2-01,3,J14,363,3
HEPG2-01_3_J16,HEPG2-01,3,J16,944,3
HEPG2-01_3_J17,HEPG2-01,3,J17,919,3
HEPG2-01_3_J18,HEPG2-01,3,J18,992,3
HEPG2-01_3_J20,HEPG2-01,3,J20,829,3
HEPG2-01_3_J21,HEPG2-01,3,J21,649,3
HEPG2-01_3_J23,HEPG2-01,3,J23,677,3
HEPG2-01_3_K02,HEPG2-01,3,K02,961,3
HEPG2-01_3_K03,HEPG2-01,3,K03,119,3
HEPG2-01_3_K04,HEPG2-01,3,K04,76,3
HEPG2-01_3_K05,HEPG2-01,3,K05,990,3
HEPG2-01_3_K06,HEPG2-01,3,K06,1034,3
HEPG2-01_3_K07,HEPG2-01,3,K07,487,3
HEPG2-01_3_K08,HEPG2-01,3,K08,99,3
HEPG2-01_3_K09,HEPG2-01,3,K09,32,3
HEPG2-01_3_K10,HEPG2-01,3,K10,548,3
HEPG2-01_3_K11,HEPG2-01,3,K11,748,3
HEPG2-01_3_K12,HEPG2-01,3,K12,410,3
HEPG2-01_3_K13,HEPG2-01,3,K13,289,3
HEPG2-01_3_K14,HEPG2-01,3,K14,782,3
HEPG2-01_3_K15,HEPG2-01,3,K15,652,3
HEPG2-01_3_K16,HEPG2-01,3,K16,134,3
HEPG2-01_3_K17,HEPG2-01,3,K17,1018,3
HEPG2-01_3_K18,HEPG2-01,3,K18,969,3
HEPG2-01_3_K19,HEPG2-01,3,K19,98,3
HEPG2-01_3_K20,HEPG2-01,3,K20,319,3
HEPG2-01_3_K21,HEPG2-01,3,K21,1099,3
HEPG2-01_3_K22,HEPG2-01,3,K22,65,3
HEPG2-01_3_K23,HEPG2-01,3,K23,314,3
HEPG2-01_3_L02,HEPG2-01,3,L02,666,3
HEPG2-01_3_L03,HEPG2-01,3,L03,122,3
HEPG2-01_3_L04,HEPG2-01,3,L04,234,3
HEPG2-01_3_L05,HEPG2-01,3,L05,283,3
HEPG2-01_3_L06,HEPG2-01,3,L06,578,3
HEPG2-01_3_L07,HEPG2-01,3,L07,159,3
HEPG2-01_3_L08,HEPG2-01,3,L08,359,3
HEPG2-01_3_L09,HEPG2-01,3,L09,246,3
HEPG2-01_3_L10,HEPG2-01,3,L10,1053,3
HEPG2-01_3_L11,HEPG2-01,3,L11,229,3
HEPG2-01_3_L12,HEPG2-01,3,L12,1085,3
HEPG2-01_3_L13,HEPG2-01,3,L13,210,3
HEPG2-01_3_L14,HEPG2-01,3,L14,769,3
HEPG2-01_3_L15,HEPG2-01,3,L15,278,3
HEPG2-01_3_L16,HEPG2-01,3,L16,970,3
HEPG2-01_3_L17,HEPG2-01,3,L17,738,3
HEPG2-01_3_L18,HEPG2-01,3,L18,629,3
HEPG2-01_3_L19,HEPG2-01,3,L19,123,3
HEPG2-01_3_L20,HEPG2-01,3,L20,35,3
HEPG2-01_3_L21,HEPG2-01,3,L21,259,3
HEPG2-01_3_L22,HEPG2-01,3,L22,1079,3
HEPG2-01_3_L23,HEPG2-01,3,L23,858,3
HEPG2-01_3_M02,HEPG2-01,3,M02,38,3
HEPG2-01_3_M04,HEPG2-01,3,M04,763,3
HEPG2-01_3_M05,HEPG2-01,3,M05,396,3
HEPG2-01_3_M06,HEPG2-01,3,M06,437,3
HEPG2-01_3_M08,HEPG2-01,3,M08,322,3
HEPG2-01_3_M09,HEPG2-01,3,M09,129,3
HEPG2-01_3_M10,HEPG2-01,3,M10,1007,3
HEPG2-01_3_M12,HEPG2-01,3,M12,446,3
HEPG2-01_3_M13,HEPG2-01,3,M13,795,3
HEPG2-01_3_M14,HEPG2-01,3,M14,740,3
HEPG2-01_3_M16,HEPG2-01,3,M16,21,3
HEPG2-01_3_M17,HEPG2-01,3,M17,842,3
HEPG2-01_3_M18,HEPG2-01,3,M18,570,3
HEPG2-01_3_M20,HEPG2-01,3,M20,614,3
HEPG2-01_3_M21,HEPG2-01,3,M21,335,3
HEPG2-01_3_M23,HEPG2-01,3,M23,926,3
HEPG2-01_3_N02,HEPG2-01,3,N02,501,3
HEPG2-01_3_N03,HEPG2-01,3,N03,191,3
HEPG2-01_3_N04,HEPG2-01,3,N04,34,3
HEPG2-01_3_N05,HEPG2-01,3,N05,362,3
HEPG2-01_3_N06,HEPG2-01,3,N06,432,3
HEPG2-01_3_N07,HEPG2-01,3,N07,170,3
HEPG2-01_3_N08,HEPG2-01,3,N08,674,3
HEPG2-01_3_N09,HEPG2-01,3,N09,713,3
HEPG2-01_3_N10,HEPG2-01,3,N10,464,3
HEPG2-01_3_N11,HEPG2-01,3,N11,922,3
HEPG2-01_3_N12,HEPG2-01,3,N12,759,3
HEPG2-01_3_N13,HEPG2-01,3,N13,947,3
HEPG2-01_3_N14,HEPG2-01,3,N14,148,3
HEPG2-01_3_N15,HEPG2-01,3,N15,888,3
HEPG2-01_3_N16,HEPG2-01,3,N16,255,3
HEPG2-01_3_N17,HEPG2-01,3,N17,646,3
HEPG2-01_3_N18,HEPG2-01,3,N18,307,3
HEPG2-01_3_N19,HEPG2-01,3,N19,1091,3
HEPG2-01_3_N20,HEPG2-01,3,N20,180,3
HEPG2-01_3_N21,HEPG2-01,3,N21,749,3
HEPG2-01_3_N22,HEPG2-01,3,N22,937,3
HEPG2-01_3_N23,HEPG2-01,3,N23,444,3
HEPG2-01_3_O02,HEPG2-01,3,O02,86,3
HEPG2-01_3_O03,HEPG2-01,3,O03,469,3
HEPG2-01_3_O04,HEPG2-01,3,O04,643,3
HEPG2-01_3_O05,HEPG2-01,3,O05,533,3
HEPG2-01_3_O06,HEPG2-01,3,O06,525,3
HEPG2-01_3_O07,HEPG2-01,3,O07,279,3
HEPG2-01_3_O08,HEPG2-01,3,O08,151,3
HEPG2-01_3_O09,HEPG2-01,3,O09,96,3
HEPG2-01_3_O10,HEPG2-01,3,O10,527,3
HEPG2-01_3_O11,HEPG2-01,3,O11,800,3
HEPG2-01_3_O12,HEPG2-01,3,O12,24,3
HEPG2-01_3_O13,HEPG2-01,3,O13,453,3
HEPG2-01_3_O14,HEPG2-01,3,O14,237,3
HEPG2-01_3_O15,HEPG2-01,3,O15,120,3
HEPG2-01_3_O16,HEPG2-01,3,O16,916,3
HEPG2-01_3_O17,HEPG2-01,3,O17,465,3
HEPG2-01_3_O18,HEPG2-01,3,O18,834,3
HEPG2-01_3_O19,HEPG2-01,3,O19,1105,3
HEPG2-01_3_O20,HEPG2-01,3,O20,809,3
HEPG2-01_3_O21,HEPG2-01,3,O21,718,3
HEPG2-01_3_O22,HEPG2-01,3,O22,1057,3
HEPG2-01_3_O23,HEPG2-01,3,O23,484,3
HEPG2-01_4_B03,HEPG2-01,4,B03,841,4
HEPG2-01_4_B04,HEPG2-01,4,B04,1005,4
HEPG2-01_4_B05,HEPG2-01,4,B05,931,4
HEPG2-01_4_B06,HEPG2-01,4,B06,712,4
HEPG2-01_4_B07,HEPG2-01,4,B07,1045,4
HEPG2-01_4_B08,HEPG2-01,4,B08,103,4
HEPG2-01_4_B09,HEPG2-01,4,B09,823,4
HEPG2-01_4_B10,HEPG2-01,4,B10,758,4
HEPG2-01_4_B11,HEPG2-01,4,B11,561,4
HEPG2-01_4_B12,HEPG2-01,4,B12,928,4
HEPG2-01_4_B13,HEPG2-01,4,B13,526,4
HEPG2-01_4_B14,HEPG2-01,4,B14,839,4
HEPG2-01_4_B15,HEPG2-01,4,B15,799,4
HEPG2-01_4_B16,HEPG2-01,4,B16,531,4
HEPG2-01_4_B17,HEPG2-01,4,B17,137,4
HEPG2-01_4_B18,HEPG2-01,4,B18,1094,4
HEPG2-01_4_B19,HEPG2-01,4,B19,106,4
HEPG2-01_4_B20,HEPG2-01,4,B20,711,4
HEPG2-01_4_B21,HEPG2-01,4,B21,1069,4
HEPG2-01_4_B22,HEPG2-01,4,B22,316,4
HEPG2-01_4_B23,HEPG2-01,4,B23,13,4
HEPG2-01_4_C02,HEPG2-01,4,C02,331,4
HEPG2-01_4_C04,HEPG2-01,4,C04,14,4
HEPG2-01_4_C05,HEPG2-01,4,C05,725,4
HEPG2-01_4_C06,HEPG2-01,4,C06,998,4
HEPG2-01_4_C08,HEPG2-01,4,C08,323,4
HEPG2-01_4_C09,HEPG2-01,4,C09,116,4
HEPG2-01_4_C10,HEPG2-01,4,C10,367,4
HEPG2-01_4_C12,HEPG2-01,4,C12,675,4
HEPG2-01_4_C13,HEPG2-01,4,C13,832,4
HEPG2-01_4_C14,HEPG2-01,4,C14,31,4
HEPG2-01_4_C16,HEPG2-01,4,C16,509,4
HEPG2-01_4_C17,HEPG2-01,4,C17,778,4
HEPG2-01_4_C18,HEPG2-01,4,C18,822,4
HEPG2-01_4_C20,HEPG2-01,4,C20,656,4
HEPG2-01_4_C21,HEPG2-01,4,C21,468,4
HEPG2-01_4_C23,HEPG2-01,4,C23,69,4
HEPG2-01_4_D02,HEPG2-01,4,D02,792,4
HEPG2-01_4_D03,HEPG2-01,4,D03,935,4
HEPG2-01_4_D04,HEPG2-01,4,D04,619,4
HEPG2-01_4_D05,HEPG2-01,4,D05,663,4
HEPG2-01_4_D06,HEPG2-01,4,D06,728,4
HEPG2-01_4_D07,HEPG2-01,4,D07,230,4
HEPG2-01_4_D08,HEPG2-01,4,D08,286,4
HEPG2-01_4_D09,HEPG2-01,4,D09,280,4
HEPG2-01_4_D10,HEPG2-01,4,D10,911,4
HEPG2-01_4_D11,HEPG2-01,4,D11,609,4
HEPG2-01_4_D12,HEPG2-01,4,D12,772,4
HEPG2-01_4_D13,HEPG2-01,4,D13,344,4
HEPG2-01_4_D14,HEPG2-01,4,D14,885,4
HEPG2-01_4_D15,HEPG2-01,4,D15,587,4
HEPG2-01_4_D16,HEPG2-01,4,D16,1075,4
HEPG2-01_4_D17,HEPG2-01,4,D17,612,4
HEPG2-01_4_D18,HEPG2-01,4,D18,1022,4
HEPG2-01_4_D19,HEPG2-01,4,D19,154,4
HEPG2-01_4_D20,HEPG2-01,4,D20,596,4
HEPG2-01_4_D21,HEPG2-01,4,D21,817,4
HEPG2-01_4_D22,HEPG2-01,4,D22,292,4
HEPG2-01_4_D23,HEPG2-01,4,D23,880,4
HEPG2-01_4_E02,HEPG2-01,4,E02,403,4
HEPG2-01_4_E03,HEPG2-01,4,E03,522,4
HEPG2-01_4_E04,HEPG2-01,4,E04,433,4
HEPG2-01_4_E05,HEPG2-01,4,E05,1061,4
HEPG2-01_4_E06,HEPG2-01,4,E06,803,4
HEPG2-01_4_E07,HEPG2-01,4,E07,73,4
HEPG2-01_4_E08,HEPG2-01,4,E08,710,4
HEPG2-01_4_E09,HEPG2-01,4,E09,812,4
HEPG2-01_4_E10,HEPG2-01,4,E10,406,4
HEPG2-01_4_E11,HEPG2-01,4,E11,904,4
HEPG2-01_4_E12,HEPG2-01,4,E12,878,4
HEPG2-01_4_E13,HEPG2-01,4,E13,953,4
HEPG2-01_4_E14,HEPG2-01,4,E14,304,4
HEPG2-01_4_E15,HEPG2-01,4,E15,227,4
HEPG2-01_4_E16,HEPG2-01,4,E16,426,4
HEPG2-01_4_E17,HEPG2-01,4,E17,702,4
HEPG2-01_4_E18,HEPG2-01,4,E18,814,4
HEPG2-01_4_E19,HEPG2-01,4,E19,440,4
HEPG2-01_4_E20,HEPG2-01,4,E20,386,4
HEPG2-01_4_E21,HEPG2-01,4,E21,141,4
HEPG2-01_4_E22,HEPG2-01,4,E22,161,4
HEPG2-01_4_E23,HEPG2-01,4,E23,231,4
HEPG2-01_4_F02,HEPG2-01,4,F02,1048,4
HEPG2-01_4_F04,HEPG2-01,4,F04,275,4
HEPG2-01_4_F05,HEPG2-01,4,F05,698,4
HEPG2-01_4_F06,HEPG2-01,4,F06,356,4
HEPG2-01_4_F08,HEPG2-01,4,F08,325,4
HEPG2-01_4_F09,HEPG2-01,4,F09,528,4
HEPG2-01_4_F10,HEPG2-01,4,F10,71,4
HEPG2-01_4_F12,HEPG2-01,4,F12,635,4
HEPG2-01_4_F13,HEPG2-01,4,F13,472,4
HEPG2-01_4_F14,HEPG2-01,4,F14,370,4
HEPG2-01_4_F16,HEPG2-01,4,F16,1095,4
HEPG2-01_4_F17,HEPG2-01,4,F17,574,4
HEPG2-01_4_F18,HEPG2-01,4,F18,200,4
HEPG2-01_4_F20,HEPG2-01,4,F20,235,4
HEPG2-01_4_F21,HEPG2-01,4,F21,924,4
HEPG2-01_4_F23,HEPG2-01,4,F23,343,4
